n01p265.cluster         0.36001E-04    0.17166E-04    0.17881E-04    0.17166E-04    0.15974E-04    0.16212E-04    0.26941E-04    0.24080E-04    0.16928E-04    0.18835E-04    0.00000E+00    0.14067E-04    0.16928E-04    0.17881E-04    0.18120E-04    0.16928E-04    0.16928E-04    0.21935E-04    0.17166E-04    0.18120E-04    0.15974E-04    0.18120E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.18120E-04    0.16928E-04    0.16212E-04    0.16928E-04    0.19789E-04    0.17881E-04    0.18120E-04    0.23127E-04    0.18835E-04    0.18120E-04    0.17166E-04    0.18120E-04    0.15974E-04    0.15974E-04    0.17166E-04
n01p265.cluster         0.35048E-04    0.17881E-04    0.17166E-04    0.13828E-04    0.18120E-04    0.16928E-04    0.33855E-04    0.18120E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.00000E+00    0.16928E-04    0.19073E-04    0.18120E-04    0.17166E-04    0.17881E-04    0.19073E-04    0.19073E-04    0.18120E-04    0.17166E-04    0.16928E-04    0.19073E-04    0.16928E-04    0.15974E-04    0.18835E-04    0.18835E-04    0.15974E-04    0.17166E-04    0.21935E-04    0.24796E-04    0.17881E-04    0.25034E-04    0.20027E-04    0.18835E-04    0.20027E-04    0.18120E-04    0.17166E-04    0.18120E-04    0.19073E-04
n01p266.cluster         0.51022E-04    0.14782E-04    0.14067E-04    0.13113E-04    0.13828E-04    0.11921E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.14067E-04    0.15020E-04    0.00000E+00    0.55075E-04    0.32187E-04    0.41008E-04    0.30041E-04    0.18120E-04    0.14782E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.37909E-04    0.29087E-04    0.26941E-04    0.46015E-04    0.26941E-04    0.15020E-04
n01p266.cluster         0.39101E-04    0.19073E-04    0.15020E-04    0.21219E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.20027E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.23842E-04    0.00000E+00    0.14067E-04    0.31948E-04    0.18120E-04    0.15974E-04    0.20981E-04    0.20027E-04    0.25034E-04    0.15974E-04    0.22173E-04    0.15974E-04    0.20981E-04    0.15020E-04    0.16212E-04    0.16928E-04    0.15974E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.25988E-04    0.16928E-04    0.27895E-04    0.20027E-04    0.18835E-04    0.21935E-04    0.18120E-04    0.16928E-04
n01p266.cluster         0.34094E-04    0.16928E-04    0.13113E-04    0.14782E-04    0.16212E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.17166E-04    0.20981E-04    0.17166E-04    0.00000E+00    0.16928E-04    0.15974E-04    0.18120E-04    0.18120E-04    0.17166E-04    0.17881E-04    0.16928E-04    0.15974E-04    0.16928E-04    0.16928E-04    0.14067E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.21219E-04    0.18120E-04    0.16928E-04    0.21935E-04    0.22173E-04    0.15974E-04    0.20981E-04    0.17166E-04    0.15974E-04
n01p266.cluster         0.39101E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.13113E-04    0.28849E-04    0.16928E-04    0.16928E-04    0.00000E+00    0.13828E-04    0.15020E-04    0.13113E-04    0.13113E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.14067E-04    0.12875E-04    0.12159E-04    0.14067E-04    0.12875E-04    0.13113E-04    0.12875E-04    0.14067E-04    0.12159E-04    0.33140E-04    0.19073E-04    0.18120E-04    0.21935E-04    0.17881E-04    0.11921E-04
n01p266.cluster         0.33855E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.16928E-04    0.15974E-04    0.23842E-04    0.18835E-04    0.17166E-04    0.17881E-04    0.00000E+00    0.14067E-04    0.15020E-04    0.14067E-04    0.11921E-04    0.14067E-04    0.14067E-04    0.14067E-04    0.16212E-04    0.14067E-04    0.13113E-04    0.12875E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.13828E-04    0.14067E-04    0.14067E-04    0.21935E-04    0.19073E-04    0.17166E-04    0.21935E-04    0.17166E-04    0.12875E-04
n01p267.cluster         0.46968E-04    0.29087E-04    0.11921E-04    0.11921E-04    0.13828E-04    0.13113E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.22173E-04    0.13113E-04    0.19073E-04    0.12875E-04    0.13828E-04    0.12875E-04    0.13828E-04    0.12875E-04    0.00000E+00    0.42915E-04    0.29802E-04    0.24080E-04    0.46015E-04    0.13828E-04    0.13113E-04    0.14067E-04    0.13828E-04    0.20027E-04    0.14067E-04    0.13113E-04    0.14067E-04    0.13113E-04    0.11921E-04    0.11921E-04    0.12875E-04    0.11921E-04    0.12159E-04    0.13113E-04    0.13113E-04    0.11921E-04    0.30041E-04
n01p267.cluster         0.31948E-04    0.18120E-04    0.18120E-04    0.15020E-04    0.13828E-04    0.20027E-04    0.14067E-04    0.14067E-04    0.15974E-04    0.13828E-04    0.13828E-04    0.14067E-04    0.14067E-04    0.13113E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.21935E-04    0.00000E+00    0.15974E-04    0.15974E-04    0.17881E-04    0.14067E-04    0.19073E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.13828E-04    0.15974E-04    0.14067E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.14067E-04    0.13113E-04    0.11921E-04    0.14067E-04    0.14067E-04    0.13113E-04    0.20981E-04
n01p267.cluster         0.34809E-04    0.13113E-04    0.13113E-04    0.20027E-04    0.14067E-04    0.12875E-04    0.14067E-04    0.14782E-04    0.15020E-04    0.15020E-04    0.12875E-04    0.14067E-04    0.14067E-04    0.11921E-04    0.11921E-04    0.14067E-04    0.13113E-04    0.25034E-04    0.22888E-04    0.00000E+00    0.15974E-04    0.18835E-04    0.14067E-04    0.13113E-04    0.13113E-04    0.13113E-04    0.11921E-04    0.11921E-04    0.13828E-04    0.13113E-04    0.12159E-04    0.11921E-04    0.11921E-04    0.12159E-04    0.11921E-04    0.11921E-04    0.11921E-04    0.11206E-04    0.10967E-04    0.18120E-04
n01p267.cluster         0.32902E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.13113E-04    0.14067E-04    0.13113E-04    0.15020E-04    0.13828E-04    0.17881E-04    0.14067E-04    0.14067E-04    0.14067E-04    0.11921E-04    0.14067E-04    0.14067E-04    0.25034E-04    0.15974E-04    0.15974E-04    0.00000E+00    0.18120E-04    0.12875E-04    0.13113E-04    0.15020E-04    0.14067E-04    0.13828E-04    0.12875E-04    0.12875E-04    0.14067E-04    0.12875E-04    0.13113E-04    0.14067E-04    0.14067E-04    0.12159E-04    0.12875E-04    0.12875E-04    0.11921E-04    0.12159E-04    0.16928E-04
n01p267.cluster         0.36955E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.15974E-04    0.16212E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.20027E-04    0.16928E-04    0.28133E-04    0.15974E-04    0.18120E-04    0.18120E-04    0.00000E+00    0.15974E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.16212E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.15020E-04
n01p264.cluster         0.51975E-04    0.24080E-04    0.20981E-04    0.21935E-04    0.30041E-04    0.20027E-04    0.18835E-04    0.16928E-04    0.17881E-04    0.17166E-04    0.15974E-04    0.17881E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.16212E-04    0.16928E-04    0.16928E-04    0.17166E-04    0.17881E-04    0.16928E-04    0.25988E-04    0.00000E+00    0.26941E-04    0.20027E-04    0.20027E-04    0.25034E-04    0.20981E-04    0.17881E-04    0.16928E-04    0.17881E-04    0.18120E-04    0.16928E-04    0.18120E-04    0.16928E-04    0.19073E-04    0.16928E-04    0.17881E-04    0.17166E-04    0.16928E-04
n01p264.cluster         0.44107E-04    0.20027E-04    0.16928E-04    0.19073E-04    0.26941E-04    0.18120E-04    0.20981E-04    0.15974E-04    0.16212E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.17166E-04    0.16928E-04    0.15974E-04    0.16928E-04    0.24080E-04    0.18120E-04    0.16928E-04    0.16928E-04    0.14067E-04    0.16928E-04    0.25034E-04    0.00000E+00    0.15974E-04    0.16212E-04    0.20027E-04    0.17881E-04    0.17881E-04    0.18120E-04    0.16928E-04    0.17881E-04    0.17881E-04    0.17881E-04    0.18120E-04    0.17881E-04    0.17881E-04    0.18120E-04    0.15974E-04    0.16928E-04
n01p264.cluster         0.40054E-04    0.18120E-04    0.15974E-04    0.15974E-04    0.26941E-04    0.18120E-04    0.20027E-04    0.16928E-04    0.14067E-04    0.16928E-04    0.18120E-04    0.16928E-04    0.16928E-04    0.25034E-04    0.17881E-04    0.18120E-04    0.17881E-04    0.17881E-04    0.17881E-04    0.16928E-04    0.15020E-04    0.19073E-04    0.22888E-04    0.20027E-04    0.00000E+00    0.20981E-04    0.19073E-04    0.15974E-04    0.18120E-04    0.19073E-04    0.18835E-04    0.19073E-04    0.17166E-04    0.16928E-04    0.18120E-04    0.20027E-04    0.19073E-04    0.17881E-04    0.17166E-04    0.19073E-04
n01p264.cluster         0.36001E-04    0.17881E-04    0.15974E-04    0.16928E-04    0.25988E-04    0.16928E-04    0.19073E-04    0.16928E-04    0.16928E-04    0.17881E-04    0.18120E-04    0.18120E-04    0.17881E-04    0.16928E-04    0.19073E-04    0.17166E-04    0.15020E-04    0.19073E-04    0.17881E-04    0.18120E-04    0.16928E-04    0.19073E-04    0.23127E-04    0.16928E-04    0.16928E-04    0.00000E+00    0.19073E-04    0.15974E-04    0.19073E-04    0.17166E-04    0.16928E-04    0.19073E-04    0.18120E-04    0.16928E-04    0.15974E-04    0.17881E-04    0.17881E-04    0.17166E-04    0.15020E-04    0.17881E-04
n01p264.cluster         0.43154E-04    0.20027E-04    0.18120E-04    0.18835E-04    0.27180E-04    0.23842E-04    0.18835E-04    0.15974E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.15974E-04    0.15020E-04    0.17166E-04    0.17881E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.16928E-04    0.16928E-04    0.25034E-04    0.20981E-04    0.16928E-04    0.18835E-04    0.00000E+00    0.16928E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04
n01p264.cluster         0.37193E-04    0.18120E-04    0.16928E-04    0.17166E-04    0.33140E-04    0.42915E-04    0.18835E-04    0.17166E-04    0.15974E-04    0.17881E-04    0.15020E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.17881E-04    0.17166E-04    0.15974E-04    0.13828E-04    0.15974E-04    0.23127E-04    0.20027E-04    0.15974E-04    0.16928E-04    0.18120E-04    0.00000E+00    0.15974E-04    0.15974E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.12875E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.12159E-04    0.15974E-04    0.15020E-04
n01p265.cluster         0.41008E-04    0.16928E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.33855E-04    0.19073E-04    0.16928E-04    0.20981E-04    0.16212E-04    0.18120E-04    0.18835E-04    0.16212E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.13828E-04    0.16212E-04    0.14782E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.14067E-04    0.00000E+00    0.21935E-04    0.18120E-04    0.17881E-04    0.29087E-04    0.18120E-04    0.16928E-04    0.17881E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04
n01p265.cluster         0.41008E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.15974E-04    0.26941E-04    0.19073E-04    0.17881E-04    0.20981E-04    0.17166E-04    0.15974E-04    0.17881E-04    0.16928E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.14067E-04    0.18835E-04    0.00000E+00    0.15020E-04    0.15020E-04    0.17881E-04    0.20027E-04    0.15974E-04    0.15974E-04    0.20981E-04    0.16928E-04    0.20981E-04    0.15020E-04
n01p265.cluster         0.36001E-04    0.15974E-04    0.15020E-04    0.16928E-04    0.14067E-04    0.16212E-04    0.27180E-04    0.17881E-04    0.15974E-04    0.20981E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.15974E-04    0.16212E-04    0.14782E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.14067E-04    0.15974E-04    0.16212E-04    0.14782E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.20027E-04    0.18120E-04    0.00000E+00    0.11921E-04    0.18120E-04    0.15020E-04    0.15974E-04    0.16928E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.17166E-04
n01p265.cluster         0.40054E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.25988E-04    0.18120E-04    0.15020E-04    0.20981E-04    0.15974E-04    0.16928E-04    0.16928E-04    0.17166E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.17166E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.14782E-04    0.15020E-04    0.18120E-04    0.15974E-04    0.14067E-04    0.00000E+00    0.16928E-04    0.15020E-04    0.15974E-04    0.19073E-04    0.16928E-04    0.15020E-04    0.13828E-04    0.14067E-04
n01p265.cluster         0.38147E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.13828E-04    0.36001E-04    0.20027E-04    0.17166E-04    0.21935E-04    0.17881E-04    0.18120E-04    0.17881E-04    0.16928E-04    0.15974E-04    0.14782E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.13828E-04    0.14067E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.19073E-04    0.19073E-04    0.15974E-04    0.15020E-04    0.00000E+00    0.15974E-04    0.15974E-04    0.16928E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.13828E-04
n01p265.cluster         0.35048E-04    0.15974E-04    0.15974E-04    0.14782E-04    0.15020E-04    0.14067E-04    0.26941E-04    0.20027E-04    0.15974E-04    0.20981E-04    0.32187E-04    0.22888E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.14067E-04    0.13828E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.14067E-04    0.15974E-04    0.16928E-04    0.14067E-04    0.20981E-04    0.20027E-04    0.15974E-04    0.15974E-04    0.18120E-04    0.00000E+00    0.15974E-04    0.15020E-04    0.15020E-04    0.16928E-04    0.14067E-04    0.15974E-04
n01p266.cluster         0.41008E-04    0.17166E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.13828E-04    0.16212E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.38147E-04    0.20981E-04    0.19073E-04    0.22888E-04    0.20027E-04    0.17166E-04    0.13828E-04    0.14067E-04    0.15974E-04    0.30994E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.00000E+00    0.17881E-04    0.15974E-04    0.19789E-04    0.15974E-04    0.15974E-04
n01p266.cluster         0.35048E-04    0.17166E-04    0.15020E-04    0.16212E-04    0.14067E-04    0.13113E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.14067E-04    0.26941E-04    0.16212E-04    0.15974E-04    0.18835E-04    0.15974E-04    0.23127E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.14067E-04    0.14067E-04    0.17166E-04    0.15974E-04    0.13113E-04    0.14782E-04    0.14067E-04    0.15974E-04    0.13113E-04    0.14782E-04    0.15974E-04    0.15020E-04    0.19073E-04    0.00000E+00    0.14067E-04    0.20981E-04    0.21935E-04    0.15020E-04
n01p266.cluster         0.35048E-04    0.18120E-04    0.15974E-04    0.17166E-04    0.14782E-04    0.13113E-04    0.14067E-04    0.15974E-04    0.15974E-04    0.12875E-04    0.14067E-04    0.15020E-04    0.23842E-04    0.17881E-04    0.15020E-04    0.19073E-04    0.15020E-04    0.17881E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.13828E-04    0.30041E-04    0.16928E-04    0.13828E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.13113E-04    0.14782E-04    0.16212E-04    0.16212E-04    0.18120E-04    0.16928E-04    0.00000E+00    0.17166E-04    0.15020E-04    0.17166E-04
n01p266.cluster         0.40054E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.14782E-04    0.16212E-04    0.30041E-04    0.19073E-04    0.17881E-04    0.20981E-04    0.17166E-04    0.17881E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.13828E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.16928E-04    0.15974E-04    0.14067E-04    0.14782E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.20027E-04    0.16928E-04    0.17166E-04    0.00000E+00    0.13828E-04    0.15020E-04
n01p266.cluster         0.35048E-04    0.17166E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.13113E-04    0.15974E-04    0.17166E-04    0.14782E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.23842E-04    0.17881E-04    0.15974E-04    0.19073E-04    0.16928E-04    0.19073E-04    0.17166E-04    0.13828E-04    0.16928E-04    0.15974E-04    0.14067E-04    0.13828E-04    0.16212E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.13113E-04    0.15974E-04    0.15974E-04    0.19073E-04    0.15974E-04    0.20981E-04    0.17166E-04    0.00000E+00    0.23842E-04
n01p267.cluster         0.34094E-04    0.15974E-04    0.13828E-04    0.25988E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.15974E-04    0.16212E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.12875E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.26941E-04    0.16928E-04    0.18120E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.27180E-04    0.16212E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.21935E-04    0.15974E-04    0.15974E-04    0.13828E-04    0.20981E-04    0.16212E-04    0.21935E-04    0.20981E-04    0.00000E+00
