n01p267.cluster         0.00000E+00    0.11516E-03    0.10300E-03    0.98944E-04    0.76056E-04    0.72956E-04    0.92030E-04    0.69857E-04    0.62943E-04    0.65088E-04    0.62943E-04    0.94891E-04    0.18597E-03    0.92030E-04    0.17881E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.12875E-04    0.15020E-04    0.15020E-04    0.13113E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.13828E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.12875E-04    0.13828E-04    0.15974E-04    0.12875E-04    0.13113E-04    0.14067E-04    0.13828E-04    0.13828E-04    0.15020E-04
n01p267.cluster         0.72002E-04    0.00000E+00    0.28849E-04    0.30041E-04    0.21935E-04    0.20027E-04    0.23127E-04    0.20981E-04    0.20981E-04    0.17881E-04    0.15974E-04    0.28133E-04    0.25988E-04    0.29087E-04    0.16928E-04    0.16928E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.13113E-04    0.13828E-04    0.16212E-04    0.15974E-04    0.13113E-04    0.13828E-04    0.15974E-04    0.15020E-04    0.13113E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.13113E-04    0.13113E-04    0.15020E-04    0.13828E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.12875E-04
n01p267.cluster         0.53167E-04    0.33855E-04    0.00000E+00    0.27895E-04    0.28849E-04    0.25034E-04    0.30041E-04    0.29087E-04    0.25988E-04    0.33140E-04    0.24080E-04    0.40054E-04    0.32187E-04    0.31948E-04    0.30994E-04    0.28849E-04    0.26941E-04    0.25988E-04    0.26941E-04    0.25988E-04    0.29802E-04    0.24796E-04    0.26941E-04    0.28133E-04    0.32902E-04    0.19073E-04    0.16928E-04    0.19073E-04    0.18120E-04    0.17881E-04    0.17166E-04    0.17881E-04    0.17166E-04    0.18120E-04    0.19073E-04    0.16928E-04    0.16928E-04    0.17166E-04    0.15974E-04    0.15974E-04
n01p267.cluster         0.32902E-04    0.15974E-04    0.20981E-04    0.00000E+00    0.17881E-04    0.17166E-04    0.15974E-04    0.20027E-04    0.19073E-04    0.17881E-04    0.17881E-04    0.22173E-04    0.20981E-04    0.16928E-04    0.17166E-04    0.21935E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.13113E-04    0.13828E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.15974E-04    0.16928E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.12875E-04    0.18120E-04    0.16928E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.16928E-04    0.15974E-04    0.15020E-04
n01p267.cluster         0.41962E-04    0.16928E-04    0.20981E-04    0.15974E-04    0.00000E+00    0.15020E-04    0.15020E-04    0.37909E-04    0.18120E-04    0.17881E-04    0.22888E-04    0.25988E-04    0.20981E-04    0.17166E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.21935E-04    0.15974E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.18120E-04    0.15974E-04    0.16212E-04    0.16928E-04    0.15974E-04    0.11921E-04    0.13113E-04    0.11921E-04    0.11921E-04    0.12159E-04    0.13828E-04    0.12159E-04    0.13828E-04
n01p267.cluster         0.37909E-04    0.16212E-04    0.24080E-04    0.16928E-04    0.18120E-04    0.00000E+00    0.13113E-04    0.18835E-04    0.18120E-04    0.15974E-04    0.15020E-04    0.19073E-04    0.19073E-04    0.15974E-04    0.16928E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.21935E-04    0.16928E-04    0.17166E-04    0.15974E-04    0.15020E-04    0.18835E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.13113E-04    0.15974E-04
n01p267.cluster         0.36001E-04    0.17881E-04    0.20027E-04    0.15020E-04    0.15974E-04    0.17166E-04    0.00000E+00    0.16928E-04    0.16928E-04    0.15974E-04    0.14067E-04    0.20027E-04    0.19073E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.12875E-04    0.15020E-04    0.13828E-04    0.13113E-04    0.30041E-04    0.14067E-04    0.11921E-04    0.20027E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.12875E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.16928E-04    0.12159E-04    0.14067E-04    0.15974E-04    0.14067E-04    0.12875E-04
n01p267.cluster         0.41962E-04    0.18120E-04    0.20981E-04    0.16928E-04    0.20027E-04    0.17166E-04    0.15974E-04    0.00000E+00    0.16928E-04    0.15020E-04    0.14067E-04    0.19073E-04    0.18835E-04    0.15974E-04    0.17166E-04    0.15974E-04    0.14067E-04    0.17166E-04    0.15020E-04    0.17881E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.17166E-04    0.25034E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.16928E-04    0.13113E-04    0.15020E-04    0.13828E-04    0.14067E-04    0.15020E-04    0.13113E-04    0.14067E-04    0.14067E-04    0.13113E-04
n01p267.cluster         0.40054E-04    0.18120E-04    0.22173E-04    0.15974E-04    0.19073E-04    0.18120E-04    0.15974E-04    0.19073E-04    0.00000E+00    0.15020E-04    0.12875E-04    0.17881E-04    0.18835E-04    0.17166E-04    0.19073E-04    0.18120E-04    0.16212E-04    0.20981E-04    0.20981E-04    0.16928E-04    0.15974E-04    0.20027E-04    0.18120E-04    0.18835E-04    0.15974E-04    0.25988E-04    0.20027E-04    0.14782E-04    0.17166E-04    0.16928E-04    0.20027E-04    0.15974E-04    0.19073E-04    0.15974E-04    0.18120E-04    0.15020E-04    0.16928E-04    0.16212E-04    0.18120E-04    0.15020E-04
n01p267.cluster         0.39101E-04    0.16928E-04    0.21935E-04    0.16212E-04    0.18835E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.17166E-04    0.00000E+00    0.11921E-04    0.18120E-04    0.18835E-04    0.15974E-04    0.17881E-04    0.17166E-04    0.19789E-04    0.19073E-04    0.18120E-04    0.15974E-04    0.17166E-04    0.18120E-04    0.18120E-04    0.15974E-04    0.20981E-04    0.17881E-04    0.17881E-04    0.15020E-04    0.15974E-04    0.16928E-04    0.17881E-04    0.15974E-04    0.15974E-04    0.17881E-04    0.17881E-04    0.15974E-04    0.15020E-04    0.17166E-04    0.15974E-04    0.15020E-04
n01p267.cluster         0.35048E-04    0.15974E-04    0.20027E-04    0.15020E-04    0.17166E-04    0.15974E-04    0.14782E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.00000E+00    0.15974E-04    0.16928E-04    0.19073E-04    0.17881E-04    0.15974E-04    0.13113E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.17881E-04    0.16928E-04    0.14067E-04    0.15974E-04    0.18120E-04    0.17881E-04    0.15974E-04    0.14067E-04    0.15974E-04    0.14067E-04    0.15974E-04    0.13828E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04
n01p267.cluster         0.46015E-04    0.20027E-04    0.23127E-04    0.15974E-04    0.20981E-04    0.17881E-04    0.18120E-04    0.19073E-04    0.16928E-04    0.16212E-04    0.15974E-04    0.00000E+00    0.19073E-04    0.16928E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.12875E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.17166E-04    0.20981E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.12875E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.13113E-04    0.14782E-04    0.15020E-04    0.14067E-04
n01p267.cluster         0.45061E-04    0.20027E-04    0.22888E-04    0.17881E-04    0.27180E-04    0.19073E-04    0.16928E-04    0.21935E-04    0.17881E-04    0.16928E-04    0.15974E-04    0.20027E-04    0.00000E+00    0.15974E-04    0.20981E-04    0.20981E-04    0.20027E-04    0.20981E-04    0.20981E-04    0.19073E-04    0.21935E-04    0.20027E-04    0.45061E-04    0.20027E-04    0.20027E-04    0.21935E-04    0.20027E-04    0.20981E-04    0.20027E-04    0.19073E-04    0.20981E-04    0.20027E-04    0.18120E-04    0.31948E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.14067E-04
n01p267.cluster         0.39101E-04    0.19073E-04    0.22888E-04    0.16928E-04    0.21219E-04    0.17166E-04    0.18120E-04    0.20027E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.16928E-04    0.15020E-04    0.00000E+00    0.18120E-04    0.16928E-04    0.15974E-04    0.17881E-04    0.17166E-04    0.15974E-04    0.16928E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.15974E-04    0.16928E-04    0.18120E-04    0.16928E-04    0.15974E-04    0.15020E-04    0.16928E-04    0.15020E-04    0.16212E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.14067E-04
n01p268.cluster         0.39101E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.16212E-04    0.13828E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.13113E-04    0.00000E+00    0.50068E-04    0.41962E-04    0.34094E-04    0.28133E-04    0.27895E-04    0.25034E-04    0.52929E-04    0.26941E-04    0.25988E-04    0.41962E-04    0.35048E-04    0.31948E-04    0.30041E-04    0.16928E-04    0.16212E-04    0.15974E-04    0.15020E-04    0.13113E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.12875E-04
n01p268.cluster         0.34809E-04    0.17881E-04    0.15020E-04    0.15020E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.20027E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.16212E-04    0.25034E-04    0.00000E+00    0.15020E-04    0.20981E-04    0.16928E-04    0.18120E-04    0.17881E-04    0.19789E-04    0.16928E-04    0.16928E-04    0.20981E-04    0.17881E-04    0.18120E-04    0.25034E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.16212E-04    0.14067E-04
n01p268.cluster         0.34094E-04    0.16928E-04    0.12875E-04    0.16928E-04    0.31948E-04    0.22888E-04    0.15020E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.22888E-04    0.16928E-04    0.00000E+00    0.16928E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.19073E-04    0.16928E-04    0.17166E-04    0.20027E-04    0.15974E-04    0.16928E-04    0.17881E-04    0.17166E-04    0.15974E-04    0.16928E-04    0.15974E-04    0.14067E-04    0.17166E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.16928E-04    0.14067E-04    0.15974E-04
n01p268.cluster         0.36001E-04    0.17166E-04    0.15020E-04    0.12875E-04    0.15974E-04    0.21935E-04    0.14067E-04    0.17166E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.28133E-04    0.17166E-04    0.17881E-04    0.00000E+00    0.15020E-04    0.15020E-04    0.15020E-04    0.20981E-04    0.16928E-04    0.17166E-04    0.21935E-04    0.16928E-04    0.17881E-04    0.19073E-04    0.15020E-04    0.15974E-04    0.16928E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.16212E-04    0.15020E-04    0.15020E-04
n01p268.cluster         0.32902E-04    0.15974E-04    0.16212E-04    0.13828E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.17166E-04    0.15974E-04    0.16928E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.25988E-04    0.16928E-04    0.15974E-04    0.16928E-04    0.00000E+00    0.13113E-04    0.13828E-04    0.20027E-04    0.16928E-04    0.15974E-04    0.29087E-04    0.23127E-04    0.17166E-04    0.16928E-04    0.16928E-04    0.18120E-04    0.17166E-04    0.17166E-04    0.15974E-04    0.16928E-04    0.16212E-04    0.15974E-04    0.15974E-04    0.18120E-04    0.15974E-04    0.15974E-04
n01p268.cluster         0.34094E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.28133E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.00000E+00    0.14067E-04    0.19073E-04    0.17166E-04    0.15974E-04    0.20981E-04    0.17881E-04    0.17166E-04    0.18120E-04    0.15974E-04    0.17166E-04    0.15974E-04    0.15974E-04    0.17166E-04    0.17166E-04    0.16928E-04    0.15974E-04    0.17166E-04    0.17881E-04    0.16928E-04    0.15974E-04
n01p268.cluster         0.36001E-04    0.18120E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.13113E-04    0.25034E-04    0.16928E-04    0.18120E-04    0.15974E-04    0.14782E-04    0.15974E-04    0.00000E+00    0.17881E-04    0.16928E-04    0.15974E-04    0.20981E-04    0.18120E-04    0.16928E-04    0.16928E-04    0.18120E-04    0.17881E-04    0.15974E-04    0.14067E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.15020E-04
n01p268.cluster         0.41962E-04    0.15974E-04    0.16212E-04    0.14782E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.15974E-04    0.16928E-04    0.14067E-04    0.37909E-04    0.19073E-04    0.23127E-04    0.20981E-04    0.16928E-04    0.17881E-04    0.19073E-04    0.00000E+00    0.15974E-04    0.15020E-04    0.19073E-04    0.15974E-04    0.16928E-04    0.16928E-04    0.17166E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.13828E-04    0.12875E-04    0.13113E-04    0.15020E-04    0.16928E-04    0.13828E-04
n01p268.cluster         0.32902E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.14067E-04    0.13828E-04    0.15974E-04    0.14067E-04    0.28849E-04    0.18835E-04    0.15974E-04    0.25034E-04    0.20981E-04    0.17166E-04    0.18120E-04    0.18835E-04    0.00000E+00    0.12875E-04    0.18120E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.17166E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.13113E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04
n01p268.cluster         0.35048E-04    0.16928E-04    0.14067E-04    0.15974E-04    0.13828E-04    0.16928E-04    0.14067E-04    0.14067E-04    0.15974E-04    0.13828E-04    0.13113E-04    0.15974E-04    0.15020E-04    0.12875E-04    0.27180E-04    0.17881E-04    0.17166E-04    0.19789E-04    0.17166E-04    0.16928E-04    0.20981E-04    0.16928E-04    0.15020E-04    0.00000E+00    0.22888E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.16212E-04    0.17166E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.16212E-04    0.14067E-04    0.15974E-04    0.30041E-04    0.15974E-04    0.15020E-04    0.14067E-04
n01p268.cluster         0.40054E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.15020E-04    0.15974E-04    0.13828E-04    0.33140E-04    0.18835E-04    0.18120E-04    0.21935E-04    0.17881E-04    0.18120E-04    0.17881E-04    0.20027E-04    0.15974E-04    0.16928E-04    0.00000E+00    0.20981E-04    0.14067E-04    0.15020E-04    0.36001E-04    0.17881E-04    0.16212E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.13113E-04    0.13828E-04    0.15020E-04    0.15020E-04    0.15020E-04
n01p268.cluster         0.35048E-04    0.16928E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.17166E-04    0.13828E-04    0.14067E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.28849E-04    0.18120E-04    0.16928E-04    0.20981E-04    0.15974E-04    0.16928E-04    0.18120E-04    0.20027E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.00000E+00    0.14782E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.14067E-04    0.14067E-04    0.13828E-04    0.16928E-04    0.12875E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.12875E-04
n01p268.cluster         0.35048E-04    0.16212E-04    0.15020E-04    0.16928E-04    0.15974E-04    0.14067E-04    0.13828E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.17166E-04    0.15974E-04    0.15020E-04    0.16212E-04    0.29087E-04    0.16928E-04    0.17166E-04    0.20027E-04    0.16928E-04    0.16928E-04    0.16928E-04    0.19073E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.00000E+00    0.14067E-04    0.18120E-04    0.16928E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.13828E-04    0.13113E-04    0.15974E-04    0.15974E-04    0.24080E-04    0.21935E-04
n01p268.cluster         0.35048E-04    0.16928E-04    0.16212E-04    0.15974E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.16928E-04    0.15020E-04    0.14067E-04    0.26226E-04    0.16928E-04    0.15974E-04    0.20027E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.17881E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.16212E-04    0.00000E+00    0.18120E-04    0.17881E-04    0.17166E-04    0.15974E-04    0.15020E-04    0.16928E-04    0.16928E-04    0.15020E-04    0.16928E-04    0.15020E-04    0.15974E-04    0.14067E-04
n01p269.cluster         0.42200E-04    0.15020E-04    0.13113E-04    0.13828E-04    0.14067E-04    0.13828E-04    0.13828E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.13828E-04    0.13828E-04    0.13828E-04    0.15020E-04    0.13828E-04    0.13828E-04    0.14067E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.13828E-04    0.14067E-04    0.13828E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.13828E-04    0.00000E+00    0.47922E-04    0.24080E-04    0.33140E-04    0.25988E-04    0.23842E-04    0.27180E-04    0.36001E-04    0.27180E-04    0.25034E-04    0.45061E-04    0.31948E-04
n01p269.cluster         0.40054E-04    0.15974E-04    0.17881E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.18835E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.22888E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.25988E-04    0.00000E+00    0.18120E-04    0.21935E-04    0.19789E-04    0.19073E-04    0.20027E-04    0.22888E-04    0.20981E-04    0.18835E-04    0.24080E-04    0.20981E-04
n01p269.cluster         0.33140E-04    0.15974E-04    0.13828E-04    0.16212E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.14782E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.20981E-04    0.20027E-04    0.00000E+00    0.16212E-04    0.14782E-04    0.15974E-04    0.15020E-04    0.20027E-04    0.16928E-04    0.15974E-04    0.20981E-04    0.15974E-04
n01p269.cluster         0.37909E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.17166E-04    0.14067E-04    0.15020E-04    0.14067E-04    0.14782E-04    0.15020E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.14782E-04    0.15020E-04    0.15020E-04    0.28849E-04    0.20027E-04    0.15974E-04    0.00000E+00    0.14067E-04    0.14067E-04    0.13828E-04    0.18835E-04    0.15974E-04    0.16928E-04    0.21935E-04    0.17166E-04
n01p269.cluster         0.34094E-04    0.16928E-04    0.13113E-04    0.14067E-04    0.16928E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.14067E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.15974E-04    0.16212E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.16928E-04    0.17166E-04    0.15974E-04    0.17166E-04    0.12875E-04    0.17166E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.23127E-04    0.20027E-04    0.30994E-04    0.16928E-04    0.00000E+00    0.12159E-04    0.13828E-04    0.18835E-04    0.17166E-04    0.16928E-04    0.20027E-04    0.17881E-04
n01p269.cluster         0.35048E-04    0.15974E-04    0.12875E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.15020E-04    0.14782E-04    0.15020E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.17166E-04    0.15974E-04    0.15974E-04    0.16928E-04    0.16928E-04    0.13828E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.23842E-04    0.19789E-04    0.15020E-04    0.15020E-04    0.13828E-04    0.00000E+00    0.14067E-04    0.19073E-04    0.24080E-04    0.16928E-04    0.20027E-04    0.17881E-04
n01p269.cluster         0.35048E-04    0.15974E-04    0.15020E-04    0.15974E-04    0.15974E-04    0.18120E-04    0.15974E-04    0.15020E-04    0.15020E-04    0.11921E-04    0.12875E-04    0.15020E-04    0.12875E-04    0.13113E-04    0.12875E-04    0.15020E-04    0.13113E-04    0.12159E-04    0.13828E-04    0.15020E-04    0.14067E-04    0.13113E-04    0.12875E-04    0.14067E-04    0.14067E-04    0.12875E-04    0.13113E-04    0.15020E-04    0.24080E-04    0.17881E-04    0.15020E-04    0.14067E-04    0.14067E-04    0.15020E-04    0.00000E+00    0.17166E-04    0.15974E-04    0.15974E-04    0.19073E-04    0.16928E-04
