n01p268.cluster         0.75102E-04    0.36001E-04    0.34809E-04    0.33855E-04    0.36955E-04    0.44107E-04    0.21935E-04    0.17166E-04    0.30994E-04    0.25034E-04    0.00000E+00    0.18120E-04    0.38147E-04    0.59440E-02    0.41008E-04    0.58300E-02    0.59659E-02    0.58489E-02    0.44823E-04    0.59869E-02    0.59991E-02    0.57950E-02    0.62139E-02    0.66130E-02    0.64309E-02    0.63961E-02    0.46015E-04    0.63751E-02    0.67270E-02    0.66118E-02    0.62692E-02    0.64628E-02    0.68181E-02    0.70112E-02    0.66099E-02    0.62480E-02    0.65439E-02    0.65849E-02    0.63181E-02    0.60740E-02    0.61760E-02    0.61340E-02    0.41962E-04    0.61700E-02    0.60551E-02    0.60718E-02    0.53167E-04    0.58119E-02    0.59612E-02    0.61951E-02    0.62771E-02    0.58899E-02    0.60110E-02    0.61951E-02    0.61018E-02    0.59180E-02    0.59900E-02    0.60070E-02    0.59299E-02    0.59569E-02    0.60098E-02    0.60070E-02    0.24796E-04    0.17881E-04    0.15020E-04    0.15020E-04    0.20981E-04    0.17166E-04    0.61359E-02    0.59659E-02    0.58751E-02    0.59369E-02    0.62301E-02    0.46968E-04    0.41008E-04    0.62530E-02    0.61882E-02    0.59719E-02    0.59128E-04    0.61171E-02    0.61719E-02    0.60859E-02    0.62289E-02    0.64111E-02    0.64580E-02    0.62411E-02    0.59302E-02    0.58110E-02    0.60651E-02    0.63162E-02    0.61340E-02    0.61841E-02    0.63210E-02    0.63479E-02    0.77009E-04    0.62649E-02    0.62549E-02    0.62051E-02    0.58060E-02    0.62470E-02
n01p268.cluster         0.81062E-04    0.45061E-04    0.35048E-04    0.30994E-04    0.36001E-04    0.36001E-04    0.22888E-04    0.36955E-04    0.15020E-04    0.38862E-04    0.29087E-04    0.00000E+00    0.49829E-04    0.43154E-04    0.63479E-02    0.38862E-04    0.62811E-02    0.60840E-02    0.59860E-02    0.51022E-04    0.63479E-02    0.61159E-02    0.57011E-02    0.61278E-02    0.61431E-02    0.61009E-02    0.61920E-02    0.44107E-04    0.60701E-02    0.60341E-02    0.63939E-02    0.61100E-02    0.59440E-02    0.62809E-02    0.60489E-02    0.64120E-02    0.60899E-02    0.59719E-02    0.59571E-02    0.62549E-02    0.63400E-02    0.63131E-02    0.63450E-02    0.51975E-04    0.65110E-02    0.63190E-02    0.61891E-02    0.91791E-04    0.65269E-02    0.63069E-02    0.65470E-02    0.58980E-02    0.63081E-02    0.64042E-02    0.61228E-02    0.59040E-02    0.61219E-02    0.62180E-02    0.60811E-02    0.62709E-02    0.59450E-02    0.62280E-02    0.50068E-04    0.40054E-04    0.39816E-04    0.35048E-04    0.14067E-04    0.36955E-04    0.63531E-02    0.63081E-02    0.59221E-02    0.61560E-02    0.61100E-02    0.53883E-04    0.60830E-02    0.57936E-04    0.63231E-02    0.62051E-02    0.60480E-02    0.77009E-04    0.59690E-02    0.62759E-02    0.62370E-02    0.59421E-02    0.63679E-02    0.60110E-02    0.62170E-02    0.60289E-02    0.61181E-02    0.59221E-02    0.61231E-02    0.61362E-02    0.59521E-02    0.59659E-02    0.61820E-02    0.59128E-04    0.59242E-02    0.63479E-02    0.59490E-02    0.59519E-02
n01p269.cluster         0.64135E-04    0.30994E-04    0.36001E-04    0.41008E-04    0.42915E-04    0.31948E-04    0.46015E-04    0.34094E-04    0.36955E-04    0.41962E-04    0.55075E-04    0.51975E-04    0.00000E+00    0.44823E-04    0.30041E-04    0.31948E-04    0.21935E-04    0.22888E-04    0.46968E-04    0.61710E-02    0.38862E-04    0.62659E-02    0.62351E-02    0.62001E-02    0.38862E-04    0.61178E-02    0.65250E-02    0.62330E-02    0.43154E-04    0.61228E-02    0.60270E-02    0.58670E-02    0.61781E-02    0.62242E-02    0.65339E-02    0.63100E-02    0.41962E-04    0.61610E-02    0.60589E-02    0.67141E-02    0.66218E-02    0.59531E-02    0.63670E-02    0.62091E-02    0.41962E-04    0.63732E-02    0.41962E-04    0.59080E-02    0.56982E-04    0.61221E-02    0.62768E-02    0.63560E-02    0.61951E-02    0.60091E-02    0.59321E-02    0.59991E-02    0.59841E-02    0.62110E-02    0.61171E-02    0.62311E-02    0.58930E-02    0.60070E-02    0.59531E-02    0.60921E-02    0.59602E-02    0.60251E-02    0.61021E-02    0.62349E-02    0.29087E-04    0.35048E-04    0.45061E-04    0.23842E-04    0.40054E-04    0.27180E-04    0.50783E-04    0.59741E-02    0.41962E-04    0.65439E-02    0.59891E-02    0.60709E-02    0.51022E-04    0.59340E-02    0.59829E-02    0.62110E-02    0.58780E-02    0.59750E-02    0.60441E-02    0.59319E-02    0.58670E-02    0.59710E-02    0.63119E-02    0.60511E-02    0.61729E-02    0.61760E-02    0.65250E-02    0.62449E-02    0.58174E-04    0.60470E-02    0.60070E-02    0.59910E-02
n01p269.cluster         0.61035E-04    0.33855E-04    0.35048E-04    0.33140E-04    0.12398E-03    0.26941E-04    0.34094E-04    0.38147E-04    0.31948E-04    0.29087E-04    0.31948E-04    0.30994E-04    0.29087E-04    0.00000E+00    0.22173E-04    0.14067E-04    0.11921E-04    0.13113E-04    0.61660E-02    0.59299E-02    0.59659E-02    0.45061E-04    0.60320E-02    0.58131E-02    0.59719E-02    0.59280E-02    0.60880E-02    0.58391E-02    0.61901E-02    0.34094E-04    0.61409E-02    0.59030E-02    0.58920E-02    0.61681E-02    0.60730E-02    0.59168E-02    0.60081E-02    0.61381E-02    0.59900E-02    0.61591E-02    0.60639E-02    0.59738E-02    0.59369E-02    0.56839E-02    0.63350E-02    0.39816E-04    0.58951E-02    0.60799E-02    0.60248E-02    0.55790E-04    0.60689E-02    0.61760E-02    0.58680E-02    0.59290E-02    0.60999E-02    0.61350E-02    0.60391E-02    0.58579E-02    0.58649E-02    0.60160E-02    0.59500E-02    0.60201E-02    0.58692E-02    0.61891E-02    0.59230E-02    0.60980E-02    0.58482E-02    0.58739E-02    0.20981E-04    0.17166E-04    0.15020E-04    0.15020E-04    0.17881E-04    0.15974E-04    0.32902E-04    0.58300E-02    0.60029E-02    0.43869E-04    0.59550E-02    0.60811E-02    0.59750E-02    0.58889E-04    0.60971E-02    0.59268E-02    0.59528E-02    0.58110E-02    0.59462E-02    0.62900E-02    0.58341E-02    0.60751E-02    0.58110E-02    0.60010E-02    0.59669E-02    0.58551E-02    0.60840E-02    0.59810E-02    0.59440E-02    0.58889E-04    0.59190E-02    0.59690E-02
n01p269.cluster         0.77963E-04    0.39101E-04    0.47207E-04    0.40054E-04    0.41008E-04    0.39101E-04    0.36001E-04    0.37909E-04    0.36955E-04    0.42915E-04    0.37193E-04    0.20981E-04    0.30041E-04    0.30041E-04    0.00000E+00    0.14067E-04    0.12875E-04    0.14067E-04    0.43869E-04    0.61212E-02    0.61331E-02    0.60060E-02    0.57936E-04    0.64251E-02    0.61729E-02    0.59569E-02    0.60911E-02    0.62270E-02    0.58899E-02    0.58758E-02    0.51975E-04    0.61719E-02    0.62890E-02    0.61879E-02    0.59350E-02    0.60899E-02    0.62270E-02    0.63820E-02    0.60120E-02    0.62640E-02    0.61228E-02    0.60589E-02    0.59340E-02    0.61350E-02    0.59390E-02    0.60019E-02    0.50068E-04    0.61340E-02    0.61829E-02    0.60658E-02    0.77009E-04    0.61259E-02    0.62120E-02    0.60971E-02    0.61259E-02    0.61932E-02    0.62380E-02    0.59791E-02    0.59531E-02    0.59211E-02    0.58351E-02    0.60070E-02    0.60191E-02    0.60689E-02    0.58830E-02    0.63660E-02    0.61960E-02    0.59600E-02    0.20981E-04    0.20027E-04    0.17166E-04    0.17166E-04    0.20981E-04    0.16928E-04    0.59319E-02    0.51022E-04    0.59628E-02    0.61328E-02    0.49829E-04    0.60668E-02    0.60852E-02    0.62060E-02    0.63181E-04    0.63260E-02    0.58498E-02    0.61629E-02    0.59092E-02    0.63839E-02    0.58749E-02    0.57740E-02    0.59721E-02    0.61359E-02    0.61438E-02    0.63910E-02    0.60561E-02    0.62490E-02    0.60689E-02    0.59950E-02    0.69857E-04    0.61610E-02
n01p269.cluster         0.62943E-04    0.33140E-04    0.30041E-04    0.30041E-04    0.36001E-04    0.41962E-04    0.30041E-04    0.28133E-04    0.40054E-04    0.30994E-04    0.30041E-04    0.26941E-04    0.26941E-04    0.18835E-04    0.31948E-04    0.00000E+00    0.10967E-04    0.10967E-04    0.59211E-02    0.33855E-04    0.57240E-02    0.61760E-02    0.60980E-02    0.42915E-04    0.61250E-02    0.60539E-02    0.60880E-02    0.60360E-02    0.60260E-02    0.58000E-02    0.58320E-02    0.34094E-04    0.62158E-02    0.60081E-02    0.61140E-02    0.60370E-02    0.57020E-02    0.59571E-02    0.57471E-02    0.59111E-02    0.60220E-02    0.62470E-02    0.64530E-02    0.63012E-02    0.60771E-02    0.68209E-02    0.69139E-02    0.37909E-04    0.63698E-02    0.65651E-02    0.63739E-02    0.51975E-04    0.65241E-02    0.63870E-02    0.65932E-02    0.62659E-02    0.67720E-02    0.62239E-02    0.64170E-02    0.60310E-02    0.62001E-02    0.61109E-02    0.61281E-02    0.62649E-02    0.61100E-02    0.59891E-02    0.60399E-02    0.58901E-02    0.23127E-04    0.16928E-04    0.14067E-04    0.13828E-04    0.16928E-04    0.15020E-04    0.60601E-02    0.34809E-04    0.57061E-02    0.61150E-02    0.58470E-02    0.46015E-04    0.59922E-02    0.60070E-02    0.57909E-02    0.65088E-04    0.60911E-02    0.61870E-02    0.61140E-02    0.59688E-02    0.63181E-02    0.62420E-02    0.62740E-02    0.62480E-02    0.62211E-02    0.59519E-02    0.62129E-02    0.62821E-02    0.61691E-02    0.61450E-02    0.60380E-02    0.61989E-04
n01p269.cluster         0.62943E-04    0.35048E-04    0.34094E-04    0.34094E-04    0.45061E-04    0.36001E-04    0.33140E-04    0.32902E-04    0.36001E-04    0.35048E-04    0.34094E-04    0.20981E-04    0.25034E-04    0.12875E-04    0.15974E-04    0.21935E-04    0.00000E+00    0.16928E-04    0.48161E-04    0.59760E-02    0.51975E-04    0.60771E-02    0.59700E-02    0.61400E-02    0.55075E-04    0.62261E-02    0.58422E-02    0.59168E-02    0.59481E-02    0.62699E-02    0.58200E-02    0.60251E-02    0.43869E-04    0.58219E-02    0.58379E-02    0.63741E-02    0.61800E-02    0.60620E-02    0.60339E-02    0.61319E-02    0.60132E-02    0.63379E-02    0.60420E-02    0.59559E-02    0.60120E-02    0.60861E-02    0.61460E-02    0.62878E-02    0.46015E-04    0.63450E-02    0.62950E-02    0.60530E-02    0.55075E-04    0.60420E-02    0.59690E-02    0.59431E-02    0.58870E-02    0.59409E-02    0.60391E-02    0.59118E-02    0.58811E-02    0.60859E-02    0.61951E-02    0.60289E-02    0.59800E-02    0.60790E-02    0.60799E-02    0.63012E-02    0.23842E-04    0.17881E-04    0.15020E-04    0.14782E-04    0.17881E-04    0.14067E-04    0.60570E-02    0.63300E-02    0.46968E-04    0.58949E-02    0.58579E-02    0.59299E-02    0.46015E-04    0.62211E-02    0.58911E-02    0.60730E-02    0.59128E-04    0.59059E-02    0.61171E-02    0.62108E-02    0.58589E-02    0.61619E-02    0.60699E-02    0.61820E-02    0.59779E-02    0.62010E-02    0.58870E-02    0.61231E-02    0.60930E-02    0.58551E-02    0.56419E-02    0.60461E-02
n01p269.cluster         0.66996E-04    0.28849E-04    0.36955E-04    0.35048E-04    0.37909E-04    0.37193E-04    0.36955E-04    0.41962E-04    0.36001E-04    0.37193E-04    0.35048E-04    0.20981E-04    0.25988E-04    0.13113E-04    0.14067E-04    0.19073E-04    0.29087E-04    0.00000E+00    0.36001E-04    0.28849E-04    0.59030E-02    0.28849E-04    0.59400E-02    0.63100E-02    0.59979E-02    0.33140E-04    0.60000E-02    0.61669E-02    0.59462E-02    0.59552E-02    0.59402E-02    0.59700E-02    0.61400E-02    0.46015E-04    0.62511E-02    0.60270E-02    0.61159E-02    0.60241E-02    0.62621E-02    0.60091E-02    0.61340E-02    0.60720E-02    0.63479E-02    0.61500E-02    0.61340E-02    0.60992E-02    0.60589E-02    0.61219E-02    0.59960E-02    0.36001E-04    0.61748E-02    0.60961E-02    0.59600E-02    0.57936E-04    0.59519E-02    0.57869E-02    0.59030E-02    0.63109E-02    0.62501E-02    0.61281E-02    0.58680E-02    0.58761E-02    0.61550E-02    0.62389E-02    0.59102E-02    0.59781E-02    0.61870E-02    0.61591E-02    0.20027E-04    0.20981E-04    0.20981E-04    0.15020E-04    0.17881E-04    0.14067E-04    0.61140E-02    0.61271E-02    0.36955E-04    0.58172E-02    0.59009E-02    0.61100E-02    0.60830E-02    0.44107E-04    0.60811E-02    0.59400E-02    0.60079E-02    0.58174E-04    0.59221E-02    0.61650E-02    0.62912E-02    0.60139E-02    0.62330E-02    0.62480E-02    0.61440E-02    0.60780E-02    0.61390E-02    0.59619E-02    0.63949E-02    0.62261E-02    0.59011E-02    0.59600E-02
n01p270.cluster         0.68903E-04    0.32902E-04    0.33140E-04    0.31948E-04    0.37193E-04    0.30994E-04    0.32902E-04    0.33140E-04    0.32902E-04    0.30041E-04    0.32902E-04    0.25034E-04    0.29802E-04    0.17881E-04    0.28133E-04    0.20027E-04    0.34094E-04    0.36955E-04    0.00000E+00    0.44823E-04    0.25034E-04    0.31948E-04    0.22888E-04    0.24080E-04    0.35048E-04    0.11651E-01    0.46968E-04    0.61660E-02    0.62001E-02    0.59779E-02    0.43869E-04    0.61600E-02    0.64380E-02    0.64671E-02    0.41962E-04    0.65248E-02    0.63691E-02    0.61800E-02    0.63210E-02    0.66030E-02    0.62602E-02    0.41008E-04    0.62640E-02    0.63069E-02    0.61221E-02    0.63570E-02    0.64099E-02    0.64061E-02    0.68719E-02    0.63539E-02    0.52929E-04    0.37909E-04    0.63050E-02    0.63581E-02    0.56982E-04    0.59161E-02    0.60620E-02    0.62079E-02    0.61579E-02    0.60458E-02    0.61440E-02    0.62079E-02    0.64051E-02    0.63040E-02    0.61872E-02    0.62201E-02    0.63760E-02    0.64189E-02    0.63121E-02    0.63670E-02    0.62230E-02    0.61021E-02    0.66140E-02    0.61109E-02    0.31948E-04    0.31948E-04    0.26941E-04    0.21935E-04    0.32902E-04    0.24796E-04    0.62380E-02    0.61340E-02    0.45061E-04    0.62320E-02    0.64299E-02    0.64461E-02    0.72956E-04    0.65892E-02    0.64681E-02    0.61569E-02    0.64590E-02    0.62399E-02    0.63000E-02    0.61290E-02    0.62430E-02    0.66140E-02    0.67170E-02    0.63961E-02    0.65460E-02    0.66059E-02
n01p270.cluster         0.60081E-04    0.40054E-04    0.33855E-04    0.27895E-04    0.38147E-04    0.35048E-04    0.33855E-04    0.50068E-04    0.32902E-04    0.41962E-04    0.36001E-04    0.41008E-04    0.20981E-04    0.20027E-04    0.20981E-04    0.40054E-04    0.41008E-04    0.41962E-04    0.33140E-04    0.00000E+00    0.16928E-04    0.29087E-04    0.13828E-04    0.25988E-04    0.60110E-02    0.59910E-02    0.61071E-02    0.51022E-04    0.62170E-02    0.60048E-02    0.62840E-02    0.62890E-02    0.63100E-02    0.61741E-02    0.65761E-02    0.48876E-04    0.59671E-02    0.62060E-02    0.61300E-02    0.61860E-02    0.62768E-02    0.67699E-02    0.65570E-02    0.66361E-02    0.66609E-02    0.63169E-02    0.61209E-02    0.62618E-02    0.67379E-02    0.61450E-02    0.62840E-02    0.47922E-04    0.65510E-02    0.65019E-02    0.63379E-02    0.77963E-04    0.62048E-02    0.63419E-02    0.59302E-02    0.61529E-02    0.61800E-02    0.59810E-02    0.61889E-02    0.61810E-02    0.63570E-02    0.64609E-02    0.63310E-02    0.64530E-02    0.62408E-02    0.63581E-02    0.60470E-02    0.63412E-02    0.61772E-02    0.63021E-02    0.50068E-04    0.37909E-04    0.35048E-04    0.42915E-04    0.40054E-04    0.33855E-04    0.66330E-02    0.61662E-02    0.62580E-02    0.60797E-04    0.62530E-02    0.63040E-02    0.62392E-02    0.66042E-04    0.60949E-02    0.60701E-02    0.61250E-02    0.61278E-02    0.60902E-02    0.63250E-02    0.61619E-02    0.60091E-02    0.60380E-02    0.65770E-02    0.60530E-02    0.61340E-02
n01p270.cluster         0.82970E-04    0.48876E-04    0.35048E-04    0.36001E-04    0.46015E-04    0.36001E-04    0.35048E-04    0.35048E-04    0.36001E-04    0.34094E-04    0.42915E-04    0.34809E-04    0.47922E-04    0.41008E-04    0.46015E-04    0.33140E-04    0.34094E-04    0.36001E-04    0.29087E-04    0.50068E-04    0.00000E+00    0.14067E-04    0.11921E-04    0.13113E-04    0.47207E-04    0.59750E-02    0.62330E-02    0.62568E-02    0.43869E-04    0.60930E-02    0.62628E-02    0.60940E-02    0.61679E-02    0.62132E-02    0.62771E-02    0.60642E-02    0.52214E-04    0.60630E-02    0.58749E-02    0.61200E-02    0.60580E-02    0.61488E-02    0.64502E-02    0.61049E-02    0.59719E-02    0.63491E-02    0.65119E-02    0.62261E-02    0.61350E-02    0.61810E-02    0.66578E-02    0.66681E-02    0.47922E-04    0.60410E-02    0.61882E-02    0.61970E-02    0.56028E-04    0.60649E-02    0.60260E-02    0.59252E-02    0.63560E-02    0.63651E-02    0.62470E-02    0.63410E-02    0.63310E-02    0.62840E-02    0.68400E-02    0.66590E-02    0.61400E-02    0.67620E-02    0.69151E-02    0.65169E-02    0.72689E-02    0.66402E-02    0.20981E-04    0.18120E-04    0.15974E-04    0.13828E-04    0.17166E-04    0.14067E-04    0.64790E-02    0.66099E-02    0.70081E-02    0.66519E-02    0.44107E-04    0.61469E-02    0.62480E-02    0.61231E-02    0.55075E-04    0.61412E-02    0.60940E-02    0.62721E-02    0.60821E-02    0.60799E-02    0.62890E-02    0.63798E-02    0.63281E-02    0.61388E-02    0.59092E-02    0.63889E-02
n01p270.cluster         0.63896E-04    0.37909E-04    0.30994E-04    0.41008E-04    0.12183E-03    0.29087E-04    0.44107E-04    0.34809E-04    0.29087E-04    0.31948E-04    0.34094E-04    0.32902E-04    0.29802E-04    0.36001E-04    0.33855E-04    0.30041E-04    0.28133E-04    0.30041E-04    0.43869E-04    0.20027E-04    0.50068E-04    0.00000E+00    0.11921E-04    0.15020E-04    0.61970E-02    0.42200E-04    0.62020E-02    0.62370E-02    0.59309E-02    0.35048E-04    0.61700E-02    0.63660E-02    0.63579E-02    0.61920E-02    0.59969E-02    0.62931E-02    0.63400E-02    0.44823E-04    0.61688E-02    0.59960E-02    0.64321E-02    0.62242E-02    0.61769E-02    0.59612E-02    0.61202E-02    0.59731E-02    0.61500E-02    0.60232E-02    0.61061E-02    0.61989E-02    0.61970E-02    0.60830E-02    0.60580E-02    0.41962E-04    0.61610E-02    0.61481E-02    0.60740E-02    0.56982E-04    0.60179E-02    0.61450E-02    0.64502E-02    0.62568E-02    0.59900E-02    0.63078E-02    0.63081E-02    0.60239E-02    0.59311E-02    0.62602E-02    0.61321E-02    0.59819E-02    0.63391E-02    0.60968E-02    0.61541E-02    0.61369E-02    0.25988E-04    0.17881E-04    0.15020E-04    0.15020E-04    0.17881E-04    0.15020E-04    0.62380E-02    0.59671E-02    0.61178E-02    0.61362E-02    0.60072E-02    0.44823E-04    0.59960E-02    0.63078E-02    0.59800E-02    0.56982E-04    0.60942E-02    0.60599E-02    0.60170E-02    0.62780E-02    0.60279E-02    0.61331E-02    0.60239E-02    0.62251E-02    0.59860E-02    0.62089E-02
n01p270.cluster         0.75102E-04    0.36001E-04    0.97990E-04    0.36001E-04    0.41008E-04    0.34094E-04    0.35048E-04    0.36955E-04    0.34094E-04    0.34094E-04    0.34809E-04    0.30994E-04    0.33855E-04    0.34094E-04    0.37909E-04    0.32187E-04    0.32902E-04    0.30994E-04    0.24080E-04    0.15020E-04    0.12875E-04    0.26941E-04    0.00000E+00    0.16928E-04    0.36955E-04    0.61779E-02    0.42915E-04    0.58959E-02    0.58680E-02    0.62919E-02    0.46015E-04    0.66569E-02    0.60360E-02    0.64621E-02    0.62101E-02    0.64869E-02    0.61841E-02    0.62270E-02    0.46015E-04    0.60232E-02    0.64020E-02    0.60711E-02    0.60959E-02    0.60608E-02    0.61741E-02    0.61009E-02    0.61531E-02    0.60511E-02    0.61600E-02    0.61989E-02    0.60420E-02    0.60921E-02    0.60520E-02    0.62101E-02    0.45061E-04    0.60649E-02    0.59578E-02    0.58379E-02    0.56028E-04    0.58811E-02    0.61350E-02    0.62101E-02    0.60971E-02    0.61231E-02    0.62380E-02    0.62990E-02    0.59412E-02    0.60580E-02    0.60811E-02    0.58579E-02    0.60749E-02    0.60539E-02    0.61688E-02    0.63641E-02    0.23842E-04    0.17166E-04    0.15020E-04    0.12875E-04    0.20981E-04    0.14067E-04    0.61531E-02    0.61591E-02    0.60852E-02    0.62549E-02    0.62950E-02    0.60029E-02    0.46015E-04    0.59261E-02    0.62320E-02    0.62830E-02    0.57220E-04    0.61021E-02    0.61259E-02    0.62301E-02    0.62971E-02    0.60091E-02    0.61920E-02    0.61209E-02    0.60880E-02    0.60880E-02
n01p270.cluster         0.72956E-04    0.37909E-04    0.37193E-04    0.36001E-04    0.36001E-04    0.45061E-04    0.37909E-04    0.29802E-04    0.44823E-04    0.36001E-04    0.36001E-04    0.36955E-04    0.37909E-04    0.36001E-04    0.45061E-04    0.36955E-04    0.33855E-04    0.36001E-04    0.20981E-04    0.14067E-04    0.12875E-04    0.16928E-04    0.49114E-04    0.00000E+00    0.37909E-04    0.36955E-04    0.61519E-02    0.42915E-04    0.62950E-02    0.62091E-02    0.61040E-02    0.38862E-04    0.63150E-02    0.61882E-02    0.60780E-02    0.62180E-02    0.62380E-02    0.62990E-02    0.60461E-02    0.44107E-04    0.59781E-02    0.60210E-02    0.61009E-02    0.61851E-02    0.60861E-02    0.61948E-02    0.61409E-02    0.61791E-02    0.61920E-02    0.62139E-02    0.62110E-02    0.60749E-02    0.59500E-02    0.62239E-02    0.62151E-02    0.44823E-04    0.61460E-02    0.65370E-02    0.61190E-02    0.59128E-04    0.62931E-02    0.62850E-02    0.61882E-02    0.61061E-02    0.63939E-02    0.61619E-02    0.59760E-02    0.59400E-02    0.62139E-02    0.61541E-02    0.60809E-02    0.62749E-02    0.60701E-02    0.62399E-02    0.25034E-04    0.20027E-04    0.20981E-04    0.14067E-04    0.15974E-04    0.15020E-04    0.61290E-02    0.61600E-02    0.61190E-02    0.59960E-02    0.62680E-02    0.63419E-02    0.59860E-02    0.47922E-04    0.62790E-02    0.64108E-02    0.60711E-02    0.59843E-04    0.61998E-02    0.61970E-02    0.63591E-02    0.62530E-02    0.60410E-02    0.63732E-02    0.59829E-02    0.59881E-02
n01p271.cluster         0.65804E-04    0.35048E-04    0.30994E-04    0.32187E-04    0.39816E-04    0.31948E-04    0.29802E-04    0.34809E-04    0.33140E-04    0.31948E-04    0.29802E-04    0.30994E-04    0.33855E-04    0.29802E-04    0.30994E-04    0.30041E-04    0.35048E-04    0.30041E-04    0.37909E-04    0.30994E-04    0.28849E-04    0.20981E-04    0.32902E-04    0.38147E-04    0.00000E+00    0.48161E-04    0.22888E-04    0.26941E-04    0.30041E-04    0.23842E-04    0.35048E-04    0.62320E-02    0.38862E-04    0.60620E-02    0.62912E-02    0.59650E-02    0.41008E-04    0.64220E-02    0.44869E-01    0.64991E-02    0.41008E-04    0.65820E-02    0.63469E-02    0.61302E-02    0.60620E-02    0.67151E-02    0.45061E-04    0.68531E-02    0.63260E-02    0.60751E-02    0.59221E-02    0.61691E-02    0.61409E-02    0.61991E-02    0.62921E-02    0.63121E-02    0.46968E-04    0.64189E-02    0.61710E-02    0.58141E-02    0.61989E-04    0.62320E-02    0.60589E-02    0.61450E-02    0.61970E-02    0.60210E-02    0.62070E-02    0.61102E-02    0.59950E-02    0.60849E-02    0.62492E-02    0.63739E-02    0.63221E-02    0.62449E-02    0.63071E-02    0.65801E-02    0.61460E-02    0.61069E-02    0.62430E-02    0.61681E-02    0.32187E-04    0.36001E-04    0.25988E-04    0.25034E-04    0.25988E-04    0.34094E-04    0.60329E-02    0.60730E-02    0.46968E-04    0.63651E-02    0.65780E-02    0.62470E-02    0.59843E-04    0.61281E-02    0.63820E-02    0.61471E-02    0.59519E-02    0.62580E-02    0.60410E-02    0.60251E-02
n01p271.cluster         0.65804E-04    0.38147E-04    0.33140E-04    0.36955E-04    0.39101E-04    0.35048E-04    0.32902E-04    0.36955E-04    0.33855E-04    0.26941E-04    0.32902E-04    0.32902E-04    0.36001E-04    0.33140E-04    0.34094E-04    0.34094E-04    0.34094E-04    0.30041E-04    0.36955E-04    0.33140E-04    0.20027E-04    0.29087E-04    0.20981E-04    0.31948E-04    0.35048E-04    0.00000E+00    0.18120E-04    0.14067E-04    0.12875E-04    0.14067E-04    0.58599E-02    0.60520E-02    0.62521E-02    0.45061E-04    0.61929E-02    0.61841E-02    0.62220E-02    0.61588E-02    0.60921E-02    0.58930E-02    0.63441E-02    0.43869E-04    0.60880E-02    0.60120E-02    0.60351E-02    0.62599E-02    0.62811E-02    0.60179E-02    0.59161E-02    0.60699E-02    0.62799E-02    0.59199E-02    0.62189E-02    0.61200E-02    0.60489E-02    0.59049E-02    0.61300E-02    0.36001E-04    0.59311E-02    0.59109E-02    0.61221E-02    0.57936E-04    0.61350E-02    0.61879E-02    0.60601E-02    0.59009E-02    0.62301E-02    0.64280E-02    0.58839E-02    0.58692E-02    0.65889E-02    0.63460E-02    0.65439E-02    0.64270E-02    0.65961E-02    0.69752E-02    0.60570E-02    0.63529E-02    0.64528E-02    0.70360E-02    0.25988E-04    0.17881E-04    0.15020E-04    0.15020E-04    0.14067E-04    0.19073E-04    0.65780E-02    0.65441E-02    0.69680E-02    0.44823E-04    0.67880E-02    0.66440E-02    0.60921E-02    0.57936E-04    0.61800E-02    0.65460E-02    0.63851E-02    0.61650E-02    0.58460E-02    0.63610E-02
n01p271.cluster         0.65804E-04    0.36001E-04    0.36001E-04    0.35048E-04    0.39101E-04    0.35048E-04    0.36001E-04    0.36001E-04    0.36001E-04    0.34809E-04    0.36955E-04    0.36001E-04    0.36955E-04    0.35048E-04    0.35048E-04    0.35048E-04    0.36955E-04    0.36001E-04    0.36001E-04    0.35048E-04    0.20981E-04    0.20027E-04    0.30994E-04    0.20027E-04    0.27180E-04    0.30994E-04    0.00000E+00    0.14067E-04    0.12875E-04    0.14067E-04    0.34809E-04    0.60360E-02    0.59531E-02    0.62170E-02    0.45061E-04    0.61040E-02    0.61340E-02    0.61650E-02    0.62370E-02    0.60909E-02    0.61841E-02    0.59080E-02    0.45061E-04    0.56951E-02    0.60589E-02    0.59741E-02    0.61970E-02    0.60999E-02    0.61100E-02    0.61710E-02    0.61991E-02    0.58708E-02    0.58992E-02    0.62790E-02    0.62029E-02    0.58129E-02    0.59991E-02    0.61541E-02    0.47922E-04    0.61080E-02    0.60530E-02    0.59531E-02    0.51975E-04    0.59440E-02    0.62129E-02    0.59600E-02    0.58880E-02    0.61500E-02    0.60239E-02    0.60811E-02    0.61231E-02    0.59788E-02    0.59450E-02    0.59750E-02    0.62521E-02    0.61378E-02    0.59788E-02    0.59001E-02    0.60852E-02    0.61929E-02    0.21935E-04    0.17166E-04    0.15020E-04    0.14067E-04    0.15020E-04    0.21935E-04    0.57261E-02    0.61891E-02    0.61710E-02    0.59421E-02    0.44823E-04    0.61069E-02    0.58892E-02    0.60351E-02    0.57936E-04    0.63348E-02    0.60470E-02    0.60651E-02    0.61338E-02    0.59781E-02
